exchange,stock_symbol,date,stock_price_close,stock_gain_loss_dollar,stock_gain_loss_percent,dollar_volume,stock_volume
NASDAQ,ADRD,09/04/2009,15.59,0.44,0.029042904,346098,22200
NASDAQ,ADRD,13/04/2009,15.88,0.29,0.018601668,134980,8500
NASDAQ,ADRD,14/04/2009,15.52,-0.36,-0.022670025,90016,5800
NASDAQ,ADRD,15/04/2009,15.69,0.17,0.010953608,164745,10500
NASDAQ,ADRD,16/04/2009,15.97,0.28,0.017845762,159700,10000
NASDAQ,ADRD,17/04/2009,15.93,-0.04,-0.002504696,143370,9000
NASDAQ,ADRD,20/04/2009,15.21,-0.72,-0.04519774,255528,16800
NASDAQ,ADRD,21/04/2009,15.49,0.28,0.018408941,127018,8200
NASDAQ,ADRD,22/04/2009,15.37,-0.12,-0.007746934,196736,12800
NASDAQ,ADRD,23/04/2009,15.83,0.46,0.029928432,707601,44700
NASDAQ,ADRD,24/04/2009,16.05,0.22,0.013897663,104325,6500
NASDAQ,ADRD,27/04/2009,15.84,-0.21,-0.013084112,144144,9100
NASDAQ,ADRD,28/04/2009,15.8,-0.04,-0.002525253,148520,9400
NASDAQ,ADRD,29/04/2009,16.2,0.4,0.025316456,142560,8800
NASDAQ,ADRD,30/04/2009,16.25,0.05,0.00308642,243750,15000
NASDAQ,ADRD,01/05/2009,16.39,0.14,0.008615385,145871,8900
NASDAQ,ADRD,04/05/2009,16.88,0.49,0.029896278,455760,27000
NASDAQ,ADRD,05/05/2009,16.85,-0.03,-0.001777251,261175,15500
NASDAQ,ADRD,06/05/2009,17.2,0.35,0.020771513,247680,14400
NASDAQ,ADRD,07/05/2009,16.88,-0.32,-0.018604651,101280,6000
NASDAQ,ADRD,08/05/2009,17.77,0.89,0.052725118,332299,18700
NASDAQ,ADRD,11/05/2009,17.62,-0.15,-0.008441193,396450,22500
NASDAQ,ADRD,12/05/2009,17.41,-0.21,-0.011918275,165395,9500
NASDAQ,ADRD,13/05/2009,16.88,-0.53,-0.030442275,415248,24600
NASDAQ,ADRD,14/05/2009,17.13,0.25,0.014810427,89076,5200
NASDAQ,ADRD,15/05/2009,16.99,-0.14,-0.008172796,130823,7700
NASDAQ,ADRD,18/05/2009,17.69,0.7,0.041200706,194590,11000
NASDAQ,ADRD,19/05/2009,17.71,0.02,0.001130582,77924,4400
NASDAQ,ADRD,20/05/2009,17.89,0.18,0.010163749,268350,15000
NASDAQ,ADRD,21/05/2009,17.46,-0.43,-0.024035774,204282,11700
NASDAQ,ADRD,22/05/2009,17.86,0.4,0.022909507,237538,13300
NASDAQ,ADRD,26/05/2009,18.17,0.31,0.017357223,784944,43200
NASDAQ,ADRD,27/05/2009,18.03,-0.14,-0.007705008,284874,15800
NASDAQ,ADRD,28/05/2009,18.19,0.16,0.008874099,152796,8400
NASDAQ,ADRD,29/05/2009,18.33,0.14,0.007696537,287781,15700
NASDAQ,ADRD,01/06/2009,18.95,0.62,0.033824332,445325,23500
NASDAQ,ADRD,02/06/2009,19.03,0.08,0.004221636,140822,7400
NASDAQ,ADRD,03/06/2009,18.42,-0.61,-0.032054651,141834,7700
NASDAQ,ADRD,04/06/2009,18.62,0.2,0.010857763,273714,14700
NASDAQ,ADRD,05/06/2009,18.46,-0.16,-0.008592911,97838,5300
NASDAQ,ADRD,08/06/2009,18.46,0,0,123682,6700
NASDAQ,ADRD,09/06/2009,18.66,0.2,0.010834236,276168,14800
NASDAQ,ADRD,10/06/2009,18.57,-0.09,-0.004823151,79851,4300
NASDAQ,ADRD,11/06/2009,18.96,0.39,0.021001616,132720,7000
NASDAQ,ADRD,12/06/2009,18.93,-0.03,-0.001582278,66255,3500
NASDAQ,ADRD,15/06/2009,18.15,-0.78,-0.041204437,205095,11300
NASDAQ,ADRD,16/06/2009,18.05,-0.1,-0.005509642,131765,7300
NASDAQ,ADRD,17/06/2009,18.03,-0.02,-0.001108033,362403,20100
NASDAQ,ADRD,18/06/2009,18.06,0.03,0.001663894,131838,7300
NASDAQ,ADRD,19/06/2009,17.96,-0.1,-0.005537099,334056,18600
NASDAQ,ADRD,22/06/2009,17.42,-0.54,-0.030066815,90584,5200
NASDAQ,ADRD,23/06/2009,17.69,0.27,0.015499426,136213,7700
NASDAQ,ADRD,24/06/2009,17.71,0.02,0.001130582,150535,8500
NASDAQ,ADRD,25/06/2009,17.46,-0.25,-0.014116318,258408,14800
NASDAQ,ADRD,26/06/2009,17.89,0.43,0.024627721,132386,7400
NASDAQ,ADRD,29/06/2009,18.03,0.14,0.007825601,151452,8400
NASDAQ,ADRD,30/06/2009,17.81,-0.22,-0.012201886,106860,6000
NASDAQ,ADRD,01/07/2009,18.19,0.38,0.021336328,149158,8200
NASDAQ,ADRD,02/07/2009,17.39,-0.8,-0.043980209,111296,6400
NASDAQ,ADRD,06/07/2009,17.46,0.07,0.004025302,87300,5000
NASDAQ,ADRD,07/07/2009,17.11,-0.35,-0.020045819,208742,12200
NASDAQ,ADRD,08/07/2009,17.07,-0.04,-0.002337814,766443,44900
NASDAQ,ADRD,09/07/2009,17.27,0.2,0.011716462,117436,6800
NASDAQ,ADRD,10/07/2009,17.01,-0.26,-0.015055009,168399,9900
NASDAQ,ADRD,13/07/2009,17.34,0.33,0.019400353,72828,4200
NASDAQ,ADRD,14/07/2009,17.53,0.19,0.010957324,134981,7700
NASDAQ,ADRD,15/07/2009,18.1,0.57,0.032515687,150230,8300
NASDAQ,ADRD,16/07/2009,18.3,0.2,0.011049724,36600,2000
NASDAQ,ADRD,17/07/2009,18.22,-0.08,-0.004371585,355290,19500
NASDAQ,ADRD,20/07/2009,18.66,0.44,0.024149286,335880,18000
NASDAQ,ADRD,21/07/2009,18.7,0.04,0.002143623,69190,3700
NASDAQ,ADRD,22/07/2009,18.69,-0.01,-0.000534759,164472,8800
NASDAQ,ADRD,23/07/2009,19.11,0.42,0.02247191,267540,14000
NASDAQ,ADRD,24/07/2009,19.16,0.05,0.002616431,193516,10100
NASDAQ,ADRD,27/07/2009,19.22,0.06,0.003131524,115320,6000
NASDAQ,ADRD,28/07/2009,19.09,-0.13,-0.006763788,286350,15000
NASDAQ,ADRD,29/07/2009,19.04,-0.05,-0.002619172,188496,9900
NASDAQ,ADRD,30/07/2009,19.41,0.37,0.019432773,248448,12800
NASDAQ,ADRD,31/07/2009,19.67,0.26,0.013395157,60977,3100
NASDAQ,ADRD,03/08/2009,20.28,0.61,0.031011693,174408,8600
NASDAQ,ADRD,04/08/2009,20.13,-0.15,-0.00739645,191235,9500
NASDAQ,ADRD,05/08/2009,20.11,-0.02,-0.000993542,331815,16500
NASDAQ,ADRD,06/08/2009,19.92,-0.19,-0.009448036,223104,11200
NASDAQ,ADRD,07/08/2009,20.16,0.24,0.012048193,131040,6500
NASDAQ,ADRD,10/08/2009,19.88,-0.28,-0.013888889,77532,3900
NASDAQ,ADRD,11/08/2009,19.69,-0.19,-0.009557344,175241,8900
NASDAQ,ADRD,12/08/2009,20.03,0.34,0.017267649,146219,7300
NASDAQ,ADRD,13/08/2009,20.22,0.19,0.009485771,127386,6300
NASDAQ,ADRD,14/08/2009,19.92,-0.3,-0.014836795,47808,2400
NASDAQ,ADRD,17/08/2009,19.35,-0.57,-0.028614458,518580,26800
NASDAQ,ADRD,18/08/2009,19.7,0.35,0.018087855,122140,6200
NASDAQ,ADRD,19/08/2009,19.87,0.17,0.008629442,232479,11700
NASDAQ,ADRD,20/08/2009,20.12,0.25,0.012581782,378256,18800
NASDAQ,ADRD,21/08/2009,20.46,0.34,0.016898608,247566,12100
NASDAQ,ADRD,24/08/2009,20.46,0,0,171864,8400
NASDAQ,ADRD,25/08/2009,20.56,0.1,0.004887586,129528,6300
NASDAQ,ADRD,26/08/2009,20.46,-0.1,-0.004863813,71610,3500
NASDAQ,ADRD,27/08/2009,20.69,0.23,0.011241447,57932,2800
NASDAQ,ADRD,28/08/2009,20.7,0.01,0.000483325,200790,9700
NASDAQ,ADRD,31/08/2009,20.51,-0.19,-0.009178744,162029,7900
NASDAQ,ADRD,01/09/2009,20.03,-0.48,-0.023403218,198297,9900
NASDAQ,ADRD,02/09/2009,20.06,0.03,0.001497753,78234,3900
NASDAQ,ADRD,03/09/2009,20.17,0.11,0.005483549,328771,16300
NASDAQ,ADRD,04/09/2009,20.53,0.36,0.01784829,168346,8200
NASDAQ,ADRD,08/09/2009,21.01,0.48,0.023380419,229009,10900
NASDAQ,ADRD,09/09/2009,21.18,0.17,0.008091385,188502,8900
NASDAQ,ADRD,10/09/2009,21.47,0.29,0.013692162,287698,13400
NASDAQ,ADRD,11/09/2009,21.39,-0.08,-0.003726129,162564,7600
NASDAQ,ADRD,14/09/2009,21.29,-0.1,-0.004675082,238448,11200
NASDAQ,ADRD,15/09/2009,21.48,0.19,0.008924378,371604,17300
NASDAQ,ADRD,16/09/2009,21.82,0.34,0.015828678,440764,20200
NASDAQ,ADRD,17/09/2009,21.69,-0.13,-0.005957837,112788,5200
NASDAQ,ADRD,18/09/2009,21.56,-0.13,-0.005993545,806344,37400
NASDAQ,ADRD,21/09/2009,21.38,-0.18,-0.008348794,196696,9200
NASDAQ,ADRD,22/09/2009,21.76,0.38,0.01777362,359040,16500
NASDAQ,ADRD,23/09/2009,21.48,-0.28,-0.012867647,214800,10000
NASDAQ,ADRD,24/09/2009,21.06,-0.42,-0.019553073,109512,5200
NASDAQ,ADRD,25/09/2009,21.07,0.01,0.000474834,379260,18000
NASDAQ,ADRD,28/09/2009,21.28,0.21,0.009966777,217056,10200
NASDAQ,ADRD,29/09/2009,21.17,-0.11,-0.005169173,91031,4300
NASDAQ,ADRD,30/09/2009,21.11,-0.06,-0.002834199,113994,5400
NASDAQ,ADRD,01/10/2009,20.56,-0.55,-0.026054003,178872,8700
NASDAQ,ADRD,02/10/2009,20.38,-0.18,-0.008754864,1053646,51700
NASDAQ,ADRD,05/10/2009,20.69,0.31,0.015210991,177934,8600
NASDAQ,ADRD,06/10/2009,21.02,0.33,0.015949734,239628,11400
NASDAQ,ADRD,07/10/2009,21.06,0.04,0.00190295,187434,8900
NASDAQ,ADRD,08/10/2009,21.34,0.28,0.013295347,1269730,59500
NASDAQ,ADRD,09/10/2009,21.3,-0.04,-0.001874414,283290,13300
NASDAQ,ADRD,12/10/2009,21.44,0.14,0.00657277,156512,7300
NASDAQ,ADRD,13/10/2009,21.43,-0.01,-0.000466418,105007,4900
NASDAQ,ADRD,14/10/2009,22,0.57,0.026598227,594000,27000
NASDAQ,ADRD,15/10/2009,22,0,0,261800,11900
NASDAQ,ADRD,16/10/2009,21.8,-0.2,-0.009090909,287760,13200
NASDAQ,ADRD,19/10/2009,22.2,0.4,0.018348624,255300,11500
NASDAQ,ADRD,20/10/2009,22,-0.2,-0.009009009,184800,8400
NASDAQ,ADRD,21/10/2009,21.99,-0.01,-0.000454545,415611,18900
NASDAQ,ADRD,22/10/2009,22.13,0.14,0.00636653,101798,4600
NASDAQ,ADRD,23/10/2009,21.75,-0.38,-0.017171261,58725,2700
NASDAQ,ADRD,26/10/2009,21.4,-0.35,-0.016091954,126260,5900
NASDAQ,ADRD,27/10/2009,21.4,0,0,301740,14100
NASDAQ,ADRD,28/10/2009,20.84,-0.56,-0.026168224,1525488,73200
NASDAQ,ADRD,29/10/2009,21.55,0.71,0.034069098,88355,4100
NASDAQ,ADRD,30/10/2009,20.81,-0.74,-0.034338747,99888,4800
NASDAQ,ADRD,02/11/2009,20.89,0.08,0.003844306,438690,21000
NASDAQ,ADRD,03/11/2009,20.88,-0.01,-0.000478698,206712,9900
NASDAQ,ADRD,04/11/2009,21.1,0.22,0.010536398,896750,42500
NASDAQ,ADRD,05/11/2009,21.32,0.22,0.01042654,155636,7300
NASDAQ,ADRD,06/11/2009,21.37,0.05,0.002345216,123946,5800
NASDAQ,ADRD,09/11/2009,21.99,0.62,0.029012635,587133,26700
NASDAQ,ADRD,10/11/2009,21.9,-0.09,-0.004092769,133590,6100
NASDAQ,ADRD,11/11/2009,21.92,0.02,0.000913242,151248,6900
NASDAQ,ADRD,12/11/2009,21.7,-0.22,-0.010036496,303800,14000
NASDAQ,ADRD,13/11/2009,21.93,0.23,0.010599078,359652,16400
NASDAQ,ADRD,16/11/2009,22.28,0.35,0.015959872,147048,6600
NASDAQ,ADRD,17/11/2009,22.25,-0.03,-0.001346499,195800,8800
NASDAQ,ADRD,18/11/2009,22.08,-0.17,-0.007640449,145728,6600
NASDAQ,ADRD,19/11/2009,21.74,-0.34,-0.015398551,106526,4900
NASDAQ,ADRD,20/11/2009,21.53,-0.21,-0.009659614,150710,7000
NASDAQ,ADRD,23/11/2009,21.92,0.39,0.018114259,122752,5600
NASDAQ,ADRD,24/11/2009,21.84,-0.08,-0.003649635,122304,5600
NASDAQ,ADRD,25/11/2009,22.14,0.3,0.013736264,267894,12100
NASDAQ,ADRD,27/11/2009,21.59,-0.55,-0.024841915,183515,8500
NASDAQ,ADRD,30/11/2009,21.51,-0.08,-0.003705419,217251,10100
NASDAQ,ADRD,01/12/2009,22.05,0.54,0.025104603,127890,5800
NASDAQ,ADRD,02/12/2009,22.03,-0.02,-0.000907029,57278,2600
NASDAQ,ADRD,03/12/2009,22.01,-0.02,-0.000907853,314743,14300
NASDAQ,ADRD,04/12/2009,21.95,-0.06,-0.002726034,79020,3600
NASDAQ,ADRD,07/12/2009,21.79,-0.16,-0.007289294,95876,4400
NASDAQ,ADRD,08/12/2009,21.38,-0.41,-0.018815971,337804,15800
NASDAQ,ADRD,09/12/2009,21.31,-0.07,-0.003274088,138515,6500
NASDAQ,ADRD,10/12/2009,21.44,0.13,0.006100422,186528,8700
NASDAQ,ADRD,11/12/2009,21.37,-0.07,-0.003264925,74795,3500
NASDAQ,ADRD,14/12/2009,21.57,0.2,0.009358914,330021,15300
NASDAQ,ADRD,15/12/2009,21.35,-0.22,-0.010199351,281820,13200
NASDAQ,ADRD,16/12/2009,21.63,0.28,0.013114754,460719,21300
NASDAQ,ADRD,17/12/2009,21.13,-0.5,-0.023116043,247221,11700
NASDAQ,ADRD,18/12/2009,20.93,-0.2,-0.009465215,3696238,176600
NASDAQ,ADRD,21/12/2009,21.09,0.16,0.007644529,466089,22100
NASDAQ,ADRD,22/12/2009,21.18,0.09,0.004267425,78366,3700
NASDAQ,ADRD,23/12/2009,21.42,0.24,0.011331445,152082,7100
NASDAQ,ADRD,24/12/2009,21.48,0.06,0.00280112,51552,2400
NASDAQ,ADRD,28/12/2009,21.53,0.05,0.002327747,383234,17800
NASDAQ,ADRD,29/12/2009,21.51,-0.02,-0.000928936,116154,5400
NASDAQ,ADRD,30/12/2009,21.49,-0.02,-0.0009298,223496,10400
NASDAQ,ADRD,31/12/2009,21.44,-0.05,-0.002326664,283008,13200
NASDAQ,ADRE,02/01/2009,28.75,0,0,4703500,163600
NASDAQ,ADRE,05/01/2009,29.34,0.59,0.020521739,7364340,251000
NASDAQ,ADRE,06/01/2009,30.19,0.85,0.028970688,7846381,259900
NASDAQ,ADRE,07/01/2009,28.1,-2.09,-0.069228221,13990990,497900
NASDAQ,ADRE,08/01/2009,28.35,0.25,0.008896797,3883950,137000
NASDAQ,ADRE,09/01/2009,27.8,-0.55,-0.019400353,5143000,185000
NASDAQ,ADRE,12/01/2009,26.43,-1.37,-0.049280576,6610143,250100
NASDAQ,ADRE,13/01/2009,26.69,0.26,0.009837306,3723255,139500
NASDAQ,ADRE,14/01/2009,25.45,-1.24,-0.046459348,2489010,97800
NASDAQ,ADRE,15/01/2009,25.88,0.43,0.016895874,7166172,276900
NASDAQ,ADRE,16/01/2009,26.22,0.34,0.013137558,6232494,237700
NASDAQ,ADRE,20/01/2009,24.3,-1.92,-0.073226545,7032420,289400
NASDAQ,ADRE,21/01/2009,25.68,1.38,0.056790123,5171952,201400
NASDAQ,ADRE,22/01/2009,24.95,-0.73,-0.028426791,8186095,328100
NASDAQ,ADRE,23/01/2009,25.23,0.28,0.011222445,10684905,423500
NASDAQ,ADRE,26/01/2009,25.4,0.17,0.00673801,9809480,386200
NASDAQ,ADRE,27/01/2009,25.73,0.33,0.012992126,7860515,305500
NASDAQ,ADRE,28/01/2009,27.05,1.32,0.051301982,6570445,242900
NASDAQ,ADRE,29/01/2009,26,-1.05,-0.038817006,6565000,252500
NASDAQ,ADRE,30/01/2009,25.83,-0.17,-0.006538462,27095670,1049000
NASDAQ,ADRE,02/02/2009,25.59,-0.24,-0.009291521,11034408,431200
NASDAQ,ADRE,03/02/2009,26.2,0.61,0.023837436,16039640,612200
NASDAQ,ADRE,04/02/2009,26.57,0.37,0.014122137,5901197,222100
NASDAQ,ADRE,05/02/2009,27.22,0.65,0.024463681,7384786,271300
NASDAQ,ADRE,06/02/2009,28.72,1.5,0.055106539,7725680,269000
NASDAQ,ADRE,09/02/2009,28.53,-0.19,-0.006615599,17383329,609300
NASDAQ,ADRE,10/02/2009,27.18,-1.35,-0.047318612,7792506,286700
NASDAQ,ADRE,11/02/2009,27.55,0.37,0.013612951,6950865,252300
NASDAQ,ADRE,12/02/2009,27.41,-0.14,-0.00508167,7617239,277900
NASDAQ,ADRE,13/02/2009,27.62,0.21,0.007661437,5761532,208600
NASDAQ,ADRE,17/02/2009,25.81,-1.81,-0.065532223,8790886,340600
NASDAQ,ADRE,18/02/2009,25.83,0.02,0.000774893,5884074,227800
NASDAQ,ADRE,19/02/2009,25.5,-0.33,-0.012775842,5283600,207200
NASDAQ,ADRE,20/02/2009,25.09,-0.41,-0.016078431,9180431,365900
NASDAQ,ADRE,23/02/2009,24.35,-0.74,-0.029493822,6162985,253100
NASDAQ,ADRE,24/02/2009,25.13,0.78,0.032032854,8345673,332100
NASDAQ,ADRE,25/02/2009,24.97,-0.16,-0.006366892,5033952,201600
NASDAQ,ADRE,26/02/2009,24.84,-0.13,-0.005206247,6694380,269500
NASDAQ,ADRE,27/02/2009,24.59,-0.25,-0.010064412,7035199,286100
NASDAQ,ADRE,02/03/2009,23.01,-1.58,-0.064253762,9259224,402400
NASDAQ,ADRE,03/03/2009,23.5,0.49,0.021295089,3762350,160100
NASDAQ,ADRE,04/03/2009,24.87,1.37,0.058297872,5260005,211500
NASDAQ,ADRE,05/03/2009,24.08,-0.79,-0.031765179,3017224,125300
NASDAQ,ADRE,06/03/2009,24.19,0.11,0.004568106,4337267,179300
NASDAQ,ADRE,09/03/2009,23.72,-0.47,-0.019429516,6546720,276000
NASDAQ,ADRE,10/03/2009,25.39,1.67,0.070404722,5730523,225700
NASDAQ,ADRE,11/03/2009,25.38,-0.01,-0.000393856,11453994,451300
NASDAQ,ADRE,12/03/2009,26.42,1.04,0.040977147,7001300,265000
NASDAQ,ADRE,13/03/2009,26.6,0.18,0.00681302,4745440,178400
NASDAQ,ADRE,16/03/2009,26.54,-0.06,-0.002255639,4880706,183900
NASDAQ,ADRE,17/03/2009,27.15,0.61,0.022984175,4963020,182800
NASDAQ,ADRE,18/03/2009,27.1,-0.05,-0.001841621,6658470,245700
NASDAQ,ADRE,19/03/2009,27.46,0.36,0.013284133,5233876,190600
NASDAQ,ADRE,20/03/2009,26.91,-0.55,-0.020029133,3573648,132800
NASDAQ,ADRE,23/03/2009,28.96,2.05,0.076179859,7491952,258700
NASDAQ,ADRE,24/03/2009,28.34,-0.62,-0.02140884,8677708,306200
NASDAQ,ADRE,25/03/2009,28.48,0.14,0.004940014,6012128,211100
NASDAQ,ADRE,26/03/2009,29.1,0.62,0.021769663,5787990,198900
NASDAQ,ADRE,27/03/2009,28.4,-0.7,-0.024054983,7577120,266800
NASDAQ,ADRE,30/03/2009,26.97,-1.43,-0.050352113,6362223,235900
NASDAQ,ADRE,31/03/2009,27.39,0.42,0.015572859,12076251,440900
NASDAQ,ADRE,01/04/2009,28.42,1.03,0.037604965,16162454,568700
NASDAQ,ADRE,02/04/2009,29.81,1.39,0.048909219,5836798,195800
NASDAQ,ADRE,03/04/2009,29.98,0.17,0.005702784,8925046,297700
NASDAQ,ADRE,06/04/2009,29.62,-0.36,-0.012008005,4908034,165700
NASDAQ,ADRE,07/04/2009,29.04,-0.58,-0.019581364,3362832,115800
NASDAQ,ADRE,08/04/2009,29.25,0.21,0.007231405,5785650,197800
NASDAQ,ADRE,09/04/2009,30.75,1.5,0.051282051,8785275,285700
NASDAQ,ADRE,13/04/2009,30.87,0.12,0.003902439,6229566,201800
NASDAQ,ADRE,14/04/2009,30.11,-0.76,-0.024619372,5124722,170200
NASDAQ,ADRE,15/04/2009,30.36,0.25,0.008302889,3042072,100200
NASDAQ,ADRE,16/04/2009,30.67,0.31,0.010210804,4649572,151600
NASDAQ,ADRE,17/04/2009,30.44,-0.23,-0.007499185,7564340,248500
NASDAQ,ADRE,20/04/2009,29.13,-1.31,-0.04303548,4943361,169700
NASDAQ,ADRE,21/04/2009,29.65,0.52,0.017851013,3685495,124300
NASDAQ,ADRE,22/04/2009,29.3,-0.35,-0.011804384,6560270,223900
NASDAQ,ADRE,23/04/2009,29.89,0.59,0.020136519,5272596,176400
NASDAQ,ADRE,24/04/2009,30.44,0.55,0.018400803,8827600,290000
NASDAQ,ADRE,27/04/2009,29.49,-0.95,-0.031208936,8729040,296000
NASDAQ,ADRE,28/04/2009,29.41,-0.08,-0.002712784,5617310,191000
NASDAQ,ADRE,29/04/2009,30.8,1.39,0.047262836,7355040,238800
NASDAQ,ADRE,30/04/2009,31.06,0.26,0.008441558,8671952,279200
NASDAQ,ADRE,01/05/2009,31.68,0.62,0.019961365,7083648,223600
NASDAQ,ADRE,04/05/2009,33.89,2.21,0.069760101,10024662,295800
NASDAQ,ADRE,05/05/2009,33.62,-0.27,-0.007966952,18864182,561100
NASDAQ,ADRE,06/05/2009,34.14,0.52,0.015466984,13386294,392100
NASDAQ,ADRE,07/05/2009,33.25,-0.89,-0.026069127,15524425,466900
NASDAQ,ADRE,08/05/2009,34.35,1.1,0.033082707,6863130,199800
NASDAQ,ADRE,11/05/2009,33.76,-0.59,-0.017176128,5091008,150800
NASDAQ,ADRE,12/05/2009,33.55,-0.21,-0.006220379,8494860,253200
NASDAQ,ADRE,13/05/2009,32.4,-1.15,-0.034277198,8028720,247800
NASDAQ,ADRE,14/05/2009,32.85,0.45,0.013888889,3393405,103300
NASDAQ,ADRE,15/05/2009,32.56,-0.29,-0.008828006,3467640,106500
NASDAQ,ADRE,18/05/2009,34.26,1.7,0.052211302,9860028,287800
NASDAQ,ADRE,19/05/2009,34.69,0.43,0.01255108,9831146,283400
NASDAQ,ADRE,20/05/2009,34.78,0.09,0.002594408,6587332,189400
NASDAQ,ADRE,21/05/2009,34.15,-0.63,-0.018113859,2933485,85900
NASDAQ,ADRE,22/05/2009,34.36,0.21,0.006149341,6511220,189500
NASDAQ,ADRE,26/05/2009,34.68,0.32,0.009313155,5725668,165100
NASDAQ,ADRE,27/05/2009,34.65,-0.03,-0.000865052,8014545,231300
NASDAQ,ADRE,28/05/2009,35.59,0.94,0.027128427,7142913,200700
NASDAQ,ADRE,29/05/2009,36,0.41,0.01152009,4424400,122900
NASDAQ,ADRE,01/06/2009,37.37,1.37,0.038055556,14615407,391100
NASDAQ,ADRE,02/06/2009,36.83,-0.54,-0.014450094,38012243,1032100
NASDAQ,ADRE,03/06/2009,35.39,-1.44,-0.039098561,9052762,255800
NASDAQ,ADRE,04/06/2009,36.21,0.82,0.023170387,4924560,136000
NASDAQ,ADRE,05/06/2009,36.24,0.03,0.0008285,5229432,144300
NASDAQ,ADRE,08/06/2009,35.99,-0.25,-0.006898455,4617517,128300
NASDAQ,ADRE,09/06/2009,36.15,0.16,0.004445679,3108900,86000
NASDAQ,ADRE,10/06/2009,36.52,0.37,0.010235131,4652648,127400
NASDAQ,ADRE,11/06/2009,37.31,0.79,0.021631982,4249609,113900
NASDAQ,ADRE,12/06/2009,36.69,-0.62,-0.016617529,4189998,114200
NASDAQ,ADRE,15/06/2009,35.42,-1.27,-0.034614336,11642554,328700
NASDAQ,ADRE,16/06/2009,34.69,-0.73,-0.020609825,29264484,843600
NASDAQ,ADRE,17/06/2009,34.34,-0.35,-0.010089363,11981226,348900
NASDAQ,ADRE,18/06/2009,34.34,0,0,8705190,253500
NASDAQ,ADRE,19/06/2009,34.17,-0.17,-0.004950495,4753047,139100
NASDAQ,ADRE,22/06/2009,32.68,-1.49,-0.043605502,10555640,323000
NASDAQ,ADRE,23/06/2009,33.06,0.38,0.011627907,5878068,177800
NASDAQ,ADRE,24/06/2009,33.56,0.5,0.015124017,3933232,117200
NASDAQ,ADRE,25/06/2009,34.59,1.03,0.030691299,11566896,334400
NASDAQ,ADRE,26/06/2009,34.86,0.27,0.007805724,5438160,156000
NASDAQ,ADRE,29/06/2009,34.96,0.1,0.002868617,5128632,146700
NASDAQ,ADRE,30/06/2009,34.57,-0.39,-0.011155606,4867456,140800
NASDAQ,ADRE,01/07/2009,35.09,0.52,0.015041944,3323023,94700
NASDAQ,ADRE,02/07/2009,34,-1.09,-0.031062981,2954600,86900
NASDAQ,ADRE,06/07/2009,33.83,-0.17,-0.005,4556901,134700
NASDAQ,ADRE,07/07/2009,32.88,-0.95,-0.028081584,4935288,150100
NASDAQ,ADRE,08/07/2009,32.74,-0.14,-0.004257908,5068152,154800
NASDAQ,ADRE,09/07/2009,33.23,0.49,0.014966402,2977408,89600
NASDAQ,ADRE,10/07/2009,33.18,-0.05,-0.001504664,3318000,100000
NASDAQ,ADRE,13/07/2009,33.36,0.18,0.005424955,4516944,135400
NASDAQ,ADRE,14/07/2009,33.7,0.34,0.010191847,3309340,98200
NASDAQ,ADRE,15/07/2009,35.25,1.55,0.045994065,8040525,228100
NASDAQ,ADRE,16/07/2009,35.53,0.28,0.007943262,12179684,342800
NASDAQ,ADRE,17/07/2009,35.76,0.23,0.006473403,3179064,88900
NASDAQ,ADRE,20/07/2009,36.98,1.22,0.034116331,5465644,147800
NASDAQ,ADRE,21/07/2009,36.95,-0.03,-0.000811249,9666120,261600
NASDAQ,ADRE,22/07/2009,36.93,-0.02,-0.000541272,9025692,244400
NASDAQ,ADRE,23/07/2009,37.95,1.02,0.027619821,5237100,138000
NASDAQ,ADRE,24/07/2009,37.81,-0.14,-0.003689065,3909554,103400
NASDAQ,ADRE,27/07/2009,37.98,0.17,0.004496165,3938526,103700
NASDAQ,ADRE,28/07/2009,37.88,-0.1,-0.002632965,3632692,95900
NASDAQ,ADRE,29/07/2009,37.02,-0.86,-0.022703273,3472476,93800
NASDAQ,ADRE,30/07/2009,37.81,0.79,0.021339816,12651226,334600
NASDAQ,ADRE,31/07/2009,38.06,0.25,0.006612007,4034360,106000
NASDAQ,ADRE,03/08/2009,39.39,1.33,0.034944824,8397948,213200
NASDAQ,ADRE,04/08/2009,39.23,-0.16,-0.004061945,5350972,136400
NASDAQ,ADRE,05/08/2009,39.1,-0.13,-0.00331379,7511110,192100
NASDAQ,ADRE,06/08/2009,38.9,-0.2,-0.00511509,4621320,118800
NASDAQ,ADRE,07/08/2009,39.16,0.26,0.006683805,4859756,124100
NASDAQ,ADRE,10/08/2009,38.83,-0.33,-0.008426966,4655717,119900
NASDAQ,ADRE,11/08/2009,38.12,-0.71,-0.018284831,6975960,183000
NASDAQ,ADRE,12/08/2009,38.31,0.19,0.00498426,26135082,682200
NASDAQ,ADRE,13/08/2009,39,0.69,0.018010963,3537300,90700
NASDAQ,ADRE,14/08/2009,38.36,-0.64,-0.016410256,4257960,111000
NASDAQ,ADRE,17/08/2009,36.95,-1.41,-0.036757039,5346665,144700
NASDAQ,ADRE,18/08/2009,37.51,0.56,0.015155616,3807265,101500
NASDAQ,ADRE,19/08/2009,37.79,0.28,0.007464676,4009519,106100
NASDAQ,ADRE,20/08/2009,38.36,0.57,0.015083355,2163504,56400
NASDAQ,ADRE,21/08/2009,38.8,0.44,0.011470282,4768520,122900
